id,similarity
1,0.7838768418442095
2,0.9815674446472372
3,0.9872996947879288
4,0.9136843569780042
5,0.6206604227207586
6,0.7956663227799758
7,0.9999158317623074
8,0.9828377642010383
9,0.8962825553110391
10,0.9992149117427985
11,0.9297129570371091
12,0.9999354221146749
13,0.9977724682448316
14,0.9997211348364888
15,0.9712649814249903
16,0.5685575189589512
17,0.9277414071234348
18,0.8242120805107287
19,0.9772226644927198
20,0.9998555716474546
21,0.8093728416835725
22,0.9825081586678153
23,0.7303310002488459
24,0.6156688153837775
25,0.999967569683135
26,0.9271706017325739
27,0.990212035743313
28,0.8858841647506809
29,0.8215406475913488
30,0.9823286780977398
31,0.9749837507054998
32,0.9212648465017269
33,0.9430920819326536
34,0.95809038216065
35,0.7320670277044171
36,0.9998956709425405
37,0.9983600510514757
38,0.9999644486145864
39,0.7481371668153409
40,0.7517638002202994
41,0.9482040219640873
42,0.9811833611231551
43,0.9992142943248803
44,0.9303193150497824
45,0.9694788713848853
46,0.9252585696199502
47,0.9998839827066401
48,0.9595903428634208
49,0.9559162626972325
50,0.8699217364755638
51,0.9999627004111596
52,0.9977016106335025
53,0.7975081801779774
54,0.870025052094514
55,0.9958314469810711
56,0.7838768418442095
57,0.7855563318564431
58,0.9867938458126814
59,0.9921543404672657
60,0.9148904645855528
61,0.9997824537397678
62,0.794663855377492
63,0.9981403324949567
64,0.9750643268626948
65,0.8465159181250236
66,0.9999117964768074
67,0.9943805783947137
68,0.5555796642369798
69,0.9553047933015459
70,0.8403156609470112
71,0.8868366368991413
72,0.9984448690678634
73,0.9625209791355859
74,0.9997650562632697
75,0.9998884279775317
76,0.9581671433154001
77,0.9491216851834441
78,0.9977163097790132
79,0.9792993660005709
80,0.99998640637813
81,0.6806884032055801
82,0.8146590652817393
83,0.9997054152323784
84,0.9769294834141046
85,0.8456467107332561
86,0.983078017526613
87,0.9996910693779675
88,0.9986840715807128
89,0.9999959388357602
90,0.8693860937505229
91,0.9971515612946364
92,0.9997489265556222
93,0.6394070408014246
94,0.999588493681803
95,0.9888515344278844
96,0.9976116107390399
97,0.9757466279457431
98,0.9998990959094296
99,0.8607755596276198
100,0.9058125136412195
101,0.9910370875731509
102,0.9943811308864173
103,0.9925057401998604
104,0.9474436826157013
105,0.7634053740338405
106,0.9318043640340001
107,0.9999156250709258
