id,similarity
1,0.8131229738259447
2,0.992319119324804
3,0.985093151890521
4,0.9317434579870041
5,0.6342817679418551
6,0.8703948872430473
7,0.9999000675336682
8,0.9846512010147307
9,0.9076162296030136
10,0.9994079021450487
11,0.9477140156331724
12,0.9999144175273714
13,0.9982999848388721
14,0.9996924868445574
15,0.9712887407105295
16,0.6414619552246834
17,0.9310918344713227
18,0.8606335042683285
19,0.9856377494709607
20,0.9998562905448384
21,0.8244308879596182
22,0.9829618517300043
23,0.8040068496889317
24,0.6571087702614085
25,0.9999778132911977
26,0.9447133530815872
27,0.9918928398676905
28,0.9172387595104758
29,0.8166107916807726
30,0.9829934069483751
31,0.9797799030780138
32,0.9391288396595541
33,0.9613877541270363
34,0.9609169268054888
35,0.7426845436752582
36,0.9998636192263016
37,0.9987419248826779
38,0.9998633729736659
39,0.7718703632042442
40,0.7502774946473869
41,0.965983483382474
42,0.9844999261954837
43,0.99995972722621
44,0.9459211782014304
45,0.9714881829323425
46,0.9361409859638383
47,0.99987430341568
48,0.9696222068315036
49,0.9636863926650259
50,0.8559834753663813
51,0.999948421659357
52,0.9977143927525806
53,0.8264353977907313
54,0.8997129107039367
55,0.9974945423013595
56,0.8131229738259447
57,0.8270349687589162
58,0.9907182704609004
59,0.9893557617888985
60,0.9212344822500309
61,0.9997464718343798
62,0.834294941372922
63,0.9961203443813316
64,0.9834838535351125
65,0.8703123277794118
66,0.9998897594102194
67,0.9950315224182564
68,0.5614284418500661
69,0.9500733860120293
70,0.8602152348189428
71,0.8968130926138131
72,0.9974767773953821
73,0.9748880992036729
74,0.9997421053585693
75,0.9998356067627435
76,0.9659586233732168
77,0.9649363322031702
78,0.9962910860088806
79,0.9849984323345244
80,0.9999686300034931
81,0.7220793687841299
82,0.8440278341080905
83,0.9997029179290887
84,0.9843312894327942
85,0.8529496058275292
86,0.9899866398120174
87,0.9996341207514875
88,0.9988790633605994
89,0.999889064629045
90,0.8899793730776776
91,0.9975708565029358
92,0.9997403999895609
93,0.7419543906440802
94,0.9997027323191712
95,0.9944652276949535
96,0.9850274201432822
97,0.9823282142517402
98,0.9999054314918266
99,0.8828123072553998
100,0.9229578848184781
101,0.9939969821492216
102,0.9951190882712084
103,0.9830222005900224
104,0.966803807496429
105,0.7850833855705535
106,0.9269872365730726
107,0.9998943514399183
108,0.9338398590587489
109,0.9999585747724229
110,0.9794510652396675
111,0.8637164428958314
112,0.8909237763932139
113,0.8198810307847471
114,0.9807790419991913
115,0.9997051211529165
116,0.9997875729162559
117,0.8328119054155428
118,0.9993619705116755
119,0.9999529723068739
120,0.9625167282171838
121,0.997956275545121
122,0.7170661463630575
123,0.9747027093021391
124,0.9988403329321939
125,0.9998755335997741
126,0.8579284297076304
127,0.8947837288476417
128,0.9733869407013148
129,0.9996001888840732
130,0.9999528482405886
